Month,County,IPC3plus_Pop,IPC3plus_Fraction,Maize_Price,Bean_Price,Rainfall,Rainfall_Anomaly
2023-03,Makueni,260575,0.08333333333333333,3201.6225,12393.25,83.97730331666666,121.8710058888889
2023-03,Mandera,575541,0.20000000000000004,6480.0,14100.0,26.922538983333332,88.71690177777778
2023-03,Marsabit,309176,0.19999999999999998,3201.6225,12393.25,48.65473327777778,105.82771877777778
2023-03,Meru,198619,0.08333333333333333,3201.6225,12393.25,105.02876712777777,91.76788613888888
2023-03,Narok,192600,0.049999999999999996,3201.6225,12393.25,125.71649265277776,112.63875708333333
2023-03,Nyeri,30771,0.049999999999999996,3201.6225,12393.25,69.86235122222223,79.30194066666667
2023-03,Samburu,174149,0.16666666666666666,3201.6225,12393.25,50.889376294444446,93.22127794444444
2023-03,Taita Taveta,54599,0.049999999999999996,3201.6225,12393.25,46.49970252222222,81.7874065
2023-03,Tana River,193902,0.18333333333333335,3201.6225,12393.25,31.477491722222226,64.42857744444444
2023-03,Tharaka-Nithi,26656,0.049999999999999996,3201.6225,12393.25,100.90058946388888,97.37963191666667
2023-03,Turkana,613664,0.19999999999999998,85.0,140.0,61.40847811111111,99.6645421111111
2023-03,Wajir,565913,0.21666666666666667,3201.6225,12393.25,42.66278114444444,169.246095
2023-03,West Pokot,67633,0.03333333333333333,3201.6225,12299.0,146.76058308333333,102.68744166666667
2023-07,Baringo,109950,0.05000000000000001,6188.0,12637.5,184.792230125,122.51782580555556
2023-07,Embu,14050,0.016666666666666666,5752.75,12224.75,114.86526695277777,106.61702869444446
2023-07,Garissa,324450,0.11666666666666665,110.27,192.56,65.68231526111111,84.94026677777778
2023-07,Isiolo,79000,0.08333333333333333,5752.75,12224.75,28.278380778888888,96.03484755555556
2023-07,Kajiado,126800,0.03333333333333333,5752.75,14175.0,61.41549728333334,120.76865077777776
2023-07,Kilifi,78850,0.016666666666666666,5752.75,12224.75,84.66968615,68.96674208333333
2023-07,Kitui,184500,0.049999999999999996,5752.75,12224.75,68.88853626666666,117.04654736111111
2023-07,Kwale,47200,0.016666666666666666,5752.75,12224.75,99.91800935555555,74.86541555555556
2023-07,Laikipia,56100,0.03333333333333333,5752.75,12224.75,104.97664016666667,101.58380433333335
2023-07,Lamu,8350,0.016666666666666666,5752.75,12224.75,60.03448272222222,82.42140605555556
2023-07,Makueni,156300,0.049999999999999996,6125.0,12224.75,83.97730331666666,121.8710058888889
2023-07,Mandera,287700,0.10000000000000002,5752.75,12224.75,26.922538983333332,88.71690177777778
2023-07,Marsabit,206000,0.13333333333333333,5752.75,12224.75,47.54564731111111,120.39012522222222
2023-07,Meru,79500,0.03333333333333333,5752.75,12224.75,105.02876712777777,91.76788613888888
2023-07,Narok,64200,0.016666666666666666,5752.75,12224.75,125.71649265277776,112.63875708333333
2023-07,Nyeri,20500,0.03333333333333333,7002.0,12224.75,119.8230541111111,82.81692566666668
2023-07,Samburu,104400,0.09999999999999999,5752.75,12224.75,50.889376294444446,93.22127794444444
2023-07,Taita Taveta,54600,0.049999999999999996,5752.75,12224.75,46.49970252222222,81.7874065
2023-07,Tana River,88250,0.08333333333333333,5752.75,12224.75,93.77815066666666,126.38921066666666
2023-07,Tharaka-Nithi,8900,0.016666666666666666,5752.75,12224.75,100.90058946388888,97.37963191666667
2023-07,Turkana,358050,0.11666666666666665,106.25,199.38,83.97913866666666,88.31478377777778
2023-07,Wajir,261300,0.09999999999999999,5752.75,12224.75,42.851451133333335,98.34653733333333
2023-07,West Pokot,67600,0.03333333333333333,5380.5,12224.75,146.76058308333333,102.68744166666667
2023-10,Baringo,36650,0.016666666666666666,105.04,184.54500000000002,184.792230125,122.51782580555556
2023-10,Embu,0,0.0,105.04,184.54500000000002,114.86526695277777,106.61702869444446
2023-10,Garissa,139050,0.05000000000000001,105.04,169.09,65.68231526111111,84.94026677777778
2023-10,Isiolo,47400,0.05000000000000001,105.04,184.54500000000002,28.278380778888888,96.03484755555556
