location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,405.6889,125.55556,314.57022,45,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,769.0445,275.65927,275.7951,45,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,105.333336,70.87556,145.41354,45,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,360.4,170.00444,208.7947,45,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,810.2,313.56592,255.8968,45,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,32.555557,83.98592,42.20393,45,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,251.57777,210.13333,119.264534,45,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,837.4889,377.72815,220.12723,45,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,29.8,82.23556,39.891987,45,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,167.68889,237.09705,71.33044,45,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,855.73334,435.8111,195.26126,45,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,163.6,103.14148,155.90688,45,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,225.95557,269.36298,84.17884,45,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,1014.4,516.0563,195.64107,45,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,112.577774,99.16889,112.87225,45,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,305.97778,284.54593,107.401886,45,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,1019.3777,590.9067,171.90237,45,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,63.133335,86.37852,74.56165,45,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,339.31113,288.6889,117.23669,45,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,912.6889,651.3415,139.81882,45,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,33.466667,82.07333,44.177322,45,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,209.17776,267.62073,78.56254,45,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,795.5334,706.98816,112.43633,45,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,38.97778,58.15926,69.62998,45,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,135.57779,226.61111,60.695614,45,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,693.13336,721.29034,96.12318,45,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,dekad,11.577778,57.81926,26.389643,45,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,1-month,84.02222,198.05185,43.84211,45,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037201,Malava,2,,51398,3-month,591.02216,723.83777,81.77707,45,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,137.71428,44.731747,286.96817,21,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,219.61905,138.95238,156.03706,21,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,693.7143,478.33017,144.56252,21,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,107.333336,50.98254,200.65779,21,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,285.42856,142.16032,197.3552,21,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,704.47614,476.39047,147.38058,21,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,98.42857,71.20635,135.72173,21,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,343.4762,166.92064,202.69597,21,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,758.5714,476.7635,158.49509,21,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,75.809525,60.933334,122.56247,21,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,281.5714,183.12222,152.33257,21,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,728.6666,475.20792,152.78104,21,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,58.904762,59.536507,99.02111,21,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,233.14285,191.6762,121.083725,21,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,718.7143,478.91904,149.55276,21,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,53.52381,67.4127,80.819824,21,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,188.2381,187.88254,100.18434,21,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,688.7619,496.3397,138.3816,21,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,54.42857,45.719048,117.1721,21,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,166.85715,172.66826,96.72924,21,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,668.04767,494.74286,134.67879,21,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,65.38095,38.550793,161.60658,21,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,173.33333,151.68254,113.81825,21,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,691.9048,485.51904,142.07497,21,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,30.333334,34.874603,88.61113,21,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,150.14285,119.14445,124.96963,21,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,681.8571,473.94763,143.40965,21,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,84.666664,36.749207,214.77454,21,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,180.38095,110.17461,160.95644,21,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,628.80945,465.9651,134.57674,21,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,40.04762,36.101585,109.600685,21,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,155.04762,107.725395,141.9801,21,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,561.5238,451.08414,124.21476,21,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,81.71429,39.719048,193.90906,21,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,206.42856,112.56984,179.83232,21,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,544.8095,419.59683,129.48978,21,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,33.142857,32.11587,102.76697,21,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,154.90475,107.93651,141.58818,21,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,502.14285,390.77936,128.13777,21,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,6.714286,20.78254,45.43496,21,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,121.571434,92.61746,129.66064,21,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,449.95236,352.0254,127.42858,21,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,4.904762,24.596825,33.465622,21,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,44.761906,77.49524,60.320942,21,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,401.3333,309.20953,129.31921,21,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,6.2380953,15.679365,54.344486,21,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,17.857143,61.05873,34.601246,21,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,353.14285,279.16983,126.031265,21,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,45.57143,13.038095,280.35904,21,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,56.714287,53.314285,105.830475,21,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,333.33334,253.65715,130.80377,21,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,28.809525,18.693651,142.69444,21,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,80.61905,47.41111,163.3605,21,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,331.8095,237.4762,138.90416,21,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,2.8095238,9.112699,55.336857,21,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,77.190475,40.307938,181.40414,21,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,249.95236,208.48254,119.42539,21,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,4.1904764,13.026984,50.981773,21,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,35.809525,40.933334,88.845116,21,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,214.09525,185.97142,114.72672,21,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,4.428571,13.0079365,52.357872,21,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,11.428572,35.147617,40.920414,21,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,136.80952,159.0238,86.45667,21,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,37.142857,14.698413,213.94035,21,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,45.7619,40.733334,110.995415,21,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,140.80952,141.33015,99.64421,21,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,87.190475,14.67619,468.53824,21,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,128.7619,42.382538,282.3021,21,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,221.28572,135.55397,160.99562,21,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,88.333336,14.701588,473.7351,21,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,212.66666,44.07619,443.52805,21,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,304.7143,125.353966,237.59482,21,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,108.2381,27.3,350.58237,21,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,283.7619,56.677776,468.17816,21,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,406.7143,137.71904,288.47888,21,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,81.90476,34.819046,218.24922,21,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,278.4762,76.82063,346.46054,21,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,443.0476,160.1365,271.31952,21,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,60.61905,42.104763,139.30449,21,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,250.7619,104.22381,234.16315,21,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,474.85715,183.44762,254.63689,21,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,13.666667,56.511112,30.346823,21,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,156.19048,133.43492,116.43772,21,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,485.71426,230.84604,208.0655,21,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,9.523809,52.922222,25.074677,21,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,83.809525,151.53809,56.733494,21,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,491.0476,270.74127,179.89603,21,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,97.2381,70.833336,134.81946,21,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,120.42857,180.26666,67.701645,21,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,583.8571,328.56668,176.53355,21,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,91.666664,62.488888,143.23344,21,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,198.42857,186.24445,106.37097,21,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,638.3809,376.35715,168.70824,21,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,53.42857,55.825397,96.059494,21,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,242.33333,189.14761,127.39447,21,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,604.6191,417.50635,144.28638,21,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,30.095238,49.992065,63.81873,21,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,175.19046,168.30635,103.97222,21,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,546.3809,452.7968,120.44228,21,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,25.333334,47.315872,57.98113,21,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,108.85714,153.13333,72.000725,21,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,463.4762,472.81268,98.04599,21,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,dekad,5.7619047,47.774605,20.392204,21,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,1-month,61.19048,145.08253,44.102715,21,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE037,Kakamega,KE037199,Lugari,2,,51399,3-month,387.33334,485.76825,79.94269,21,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,130.4,41.754444,289.59814,30,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,226.26666,140.1189,159.36359,30,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,707.2333,559.01776,126.27852,30,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,85.23333,46.946667,173.7038,30,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,270.96664,137.93333,193.07368,30,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,715.3,541.0367,131.91422,30,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,75.666664,63.947777,116.99675,30,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,291.3,152.6489,187.9493,30,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,734.6666,518.1989,141.37389,30,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,58.366665,52.04111,111.08947,30,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,219.26666,162.93556,133.54329,30,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,650.56665,490.96,132.18137,30,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,45.366665,53.79,85.672165,30,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,179.4,169.77888,105.50473,30,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,633.69995,473.04333,133.60713,30,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,37.833332,61.974445,63.954742,30,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,141.56667,167.80556,84.81594,30,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,587.89996,468.33334,125.26056,30,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,48.9,50.81222,96.57384,30,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,132.1,166.57666,79.905975,30,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,577.63336,469.6311,122.75499,30,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,60.266666,47.916668,123.33857,30,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,147.0,160.70334,91.730194,30,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,597.36664,468.41556,127.23845,30,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,46.1,46.628887,98.97559,30,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,155.26666,145.35777,106.59021,30,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,588.1333,465.81223,125.980865,30,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,93.666664,59.253334,153.55882,30,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,200.03333,153.79889,129.1151,30,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,551.4,483.31113,113.943756,30,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,96.53333,64.68889,145.69514,30,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,236.29999,170.5711,137.4372,30,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,3-month,562.7,501.05334,112.181854,30,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,dekad,94.3,73.20333,126.97669,30,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE039,Bungoma,KE039216,Mt. Elgon,2,,51400,1-month,284.5,197.14555,143.21364,30,final,2025-10-21,2025-10-31
